"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"CMTR1",2036.3637740145,0.082146873142557,0.224081230855171,0.36659417135945,0.713921756563869,0.934916131187215,"CMTR1"
"YIPF3",4365.78385564899,0.126883591501791,0.177317282636245,0.715573742250969,0.47425459187972,0.838383280718179,"YIPF3"
"TMEM14B",1579.04980803434,0.0418843498226425,0.405853668009491,0.10320061914942,0.917803748526799,0.983444304777237,"TMEM14B"
"TMEM63B",2586.50207875077,0.498675196116332,0.144150128856947,3.4594155417732,0.000541349022238546,0.00874977718629406,"TMEM63B"
"FRS3",692.419277123039,0.709848974168862,0.190407440137524,3.72805271504184,0.000192965020749955,0.00359466422114166,"FRS3"
"TJAP1",1700.51491384517,-0.212234413027714,0.121761870846699,-1.74302851583909,0.0813286338765247,0.382526753366263,"TJAP1"
"KIAA0319",104.66573107152,1.68313752675546,0.376205022670006,4.47399004619842,7.6773317284262e-06,0.000212870043817969,"KIAA0319"
"SLC22A23",31.7570142964969,-0.508906148677663,0.612818962338415,-0.830434728611794,0.406293037242747,0.799391918878354,"SLC22A23"
"TUBB2A",2481.40953941261,1.01348844561723,0.232089349436143,4.36680290620607,1.26078399206305e-05,0.000332027784305742,"TUBB2A"
"LRRC1",141.404111206147,-0.414148314001326,0.244291710400195,-1.69530236340347,0.0900180767081222,0.405971643148524,"LRRC1"
"BPHL",756.884978111184,0.14139810583891,0.133373483440721,1.06016655028551,0.289068835751683,0.710304287912723,"BPHL"
"RIPK1",1803.88635972886,0.17182677900762,0.125163215883399,1.37282170160675,0.169807782470161,0.563126392481204,"RIPK1"
"TUBB2B",7059.14008288839,0.522213503457727,0.1771276617471,2.94823235573073,0.00319596748937999,0.0380648682396199,"TUBB2B"
"UQCC2",1256.54747068574,-0.0434536122262199,0.301429175691009,-0.144158614130848,0.88537522065278,0.978101681790778,"UQCC2"
"HMGA1",11661.6716541796,0.103489595567417,0.146633245275487,0.705771705270426,0.480330120645147,0.840951249676028,"HMGA1"
"TCF19",1274.07398950963,0.185057186683548,0.1250914168941,1.47937557410685,0.139039964597877,0.511506593575563,"TCF19"
"FLOT1",12500.9654139613,0.0772928317404914,0.255467564754157,0.302554384212619,0.762229482072458,0.949052482110527,"FLOT1"
"IER3",596.461345987396,-1.86830038553198,0.2204903637739,-8.47338792296523,2.38357163611299e-17,3.31231329861273e-15,"IER3"
"MDC1",2628.73512595388,0.144205912543349,0.3090653514301,0.466587121060588,0.640795303058406,0.914659239900652,"MDC1"
"PGBD1",719.154995098408,0.236316202538938,0.175809117475207,1.34416352196446,0.178895514681855,0.574662424838444,"PGBD1"
"ATAT1",1693.2857278003,0.00972329785434087,0.150097430193185,0.0647799089020135,0.948349238218522,0.988434768091999,"ATAT1"
"TPMT",712.045925793117,0.0847947367316076,0.275571180014456,0.307705387505179,0.758306519875511,0.948653711283526,"TPMT"
"RNF144B",19.3080620817028,1.42726083978123,0.643985548997308,2.21629327242434,0.026671423481442,0.192093491469303,"RNF144B"
"NRM",1832.51977584321,-0.233496659372069,0.194283805556179,-1.20183284810401,0.229428295984866,0.640514510457503,"NRM"
"MTCH1",8153.54595219423,0.103589666997808,0.167754287914527,0.617508311028022,0.536899501101695,0.870448316161123,"MTCH1"
"VARS2",17.5771971490822,-1.10251570353311,0.478551105870144,-2.30386199093286,0.0212303919301602,0.16485225746093,"VARS2"
"TAF8",1092.06912494186,-0.0819580298077923,0.134317802002515,-0.610179950728031,0.541742609463289,0.872952156856255,"TAF8"
