"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"LMNTD1",309.54279132083,0.828675533239291,0.247656295050874,3.34607094509373,0.000819654211909779,0.0187445067954053,"LMNTD1"
"OSBPL3",1723.51363974859,0.825235276492809,0.271776492601553,3.03644832779071,0.00239383134940587,0.0448535228991657,"OSBPL3"
"ADAM23",1215.24394794109,0.824812663819466,0.214371096646311,3.84759268727499,0.000119284154395918,0.00361723966444465,"ADAM23"
"LOC105369147",143.210688098022,0.823099937457257,0.245171249006921,3.35724494936199,0.000787233363007171,0.0181028762921228,"LOC105369147"
"GPR19",264.900526075204,0.822103862302783,0.232992854347125,3.52845096733297,0.000417999377656315,0.0107703640886302,"GPR19"
"VEGFA",3976.90039863987,0.819374276435433,0.179014786897245,4.57713181484697,4.71394449911002e-06,0.000209168908107608,"VEGFA"
"MAPRE3",700.060424787027,0.815547153445129,0.169521926965633,4.81086528476323,1.50278284225882e-06,7.54739024555266e-05,"MAPRE3"
"SHTN1",1207.30692688441,0.812712255721071,0.205685725538397,3.95123314266821,7.7749535424752e-05,0.00254366066842304,"SHTN1"
"ACTA2",274.304629363612,0.811231719452276,0.231898865133579,3.49821340861235,0.00046838618086398,0.0118190585930422,"ACTA2"
"LCP1",390.008718362787,0.808009643609375,0.22751719512395,3.55142231412081,0.000383155084242985,0.0100324432128334,"LCP1"
