"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"STX1A",1139.78854823701,1.50983310669034,0.175841682436456,8.58632086414405,8.97986534803266e-18,2.34834169166945e-15,"STX1A"
"CACNA1C",198.440851815051,1.50797951256127,0.361371220072263,4.17293749142424,3.00697459909246e-05,0.00112913181227802,"CACNA1C"
"KISS1R",597.555586136569,1.50212712513343,0.236054315882454,6.36348087734787,1.97231958660963e-10,1.90863191009048e-08,"KISS1R"
"LINC02731",54.5361196354151,1.49953395739375,0.369225257152119,4.06129843055658,4.88005422126404e-05,0.00170973127716917,"LINC02731"
"C14orf180",71.5657087103389,1.49780687160931,0.326122935335149,4.59276766312079,4.37405949438264e-06,0.000204436095559794,"C14orf180"
"CHRM2",757.295774976048,1.49079197641008,0.351011145414046,4.24713572741849,2.16520801264557e-05,0.000844815708948227,"CHRM2"
"PKD1L1",40.8393996637391,1.48888347739797,0.399451104778723,3.72732346859508,0.000193524019196087,0.00573703391319898,"PKD1L1"
"KIF5C",3567.50907687933,1.48207717895381,0.312390418096188,4.74431062254113,2.09217601517279e-06,0.000102816175671814,"KIF5C"
"LINGO1",99.2687089782827,1.47623014338367,0.310146679062682,4.75978059105808,1.93803524049095e-06,9.67564093815109e-05,"LINGO1"
"CGN",258.821921713876,1.47576532356493,0.256834998092202,5.74596661096454,9.13973421805007e-09,6.78285613405087e-07,"CGN"
"TTC39A",384.689585133037,1.47468255651398,0.18049705471626,8.17011977747876,3.08083426723207e-16,6.90578432125377e-14,"TTC39A"
"IKZF1",128.430199626682,1.47321244661364,0.343511143668521,4.28868895163196,1.79730863324014e-05,0.000720464940627485,"IKZF1"
"APP-DT",48.4307021833994,1.47312838551235,0.42226672922632,3.48862054136122,0.000485519852555809,0.0123442298623767,"APP-DT"
"LRFN2",41.2863515164444,1.47165232794771,0.480950908336374,3.05988054589232,0.00221425287398521,0.0428550598086636,"LRFN2"
"BSN",786.335302262008,1.47031251265791,0.445954194858945,3.29700343579674,0.000977223057890137,0.0220396908754339,"BSN"
